ID	X	Y
cell_4676	9186.63636168566	40285.0787653796
cell_313	17352.9932656348	36894.3432665356
cell_6102	3853.32250224872	36937.0071160805
cell_5668	4161.47611216055	45939.3140956287
cell_5764	1831.51997099278	46452.4754977816
cell_3808	12249.5244484792	33401.1921956756
cell_218	20087.7467189908	34999.275912221
cell_1682	17217.0348842433	38477.4938810154
cell_271	18503.0281694302	37457.2977374765
cell_1820	14235.4954458297	37292.8742985326
cell_1644	13783.6413780092	40362.8703310792
cell_1732	16028.2180687157	38160.7611387885
cell_6056	5059.53053805338	35643.0870482927
cell_7351	703.296093578923	38025.0290281982
cell_3946	13221.2011187614	30259.5652269814
cell_7357	606.059569550969	36878.3938091684
cell_50	20860.9317441689	35130.0429940061
cell_1622	14591.7607241274	39433.7672267927
cell_1607	14935.1005269232	40270.9106106843
cell_3941	8764.18464480736	33372.9749298967
cell_296	17893.5490842608	38060.0349045725
cell_279	18371.0091210022	38130.132916649
cell_4634	5821.89287636878	43078.7197823585
cell_6741	620.153615673546	45326.2875813311
cell_1739	15855.1057252976	38027.4744740432
cell_138	20835.9384197675	34320.6703646921
cell_1838	13983.1745755942	38548.6745129438
cell_3799	12462.7619943972	31683.5884582924
cell_5729	2664.3193327859	45224.5455109704
cell_3795	12557.5071379926	32537.0816862148
cell_184	16744.1261178088	38908.5584080508
cell_1793	14819.4178295107	38243.695792651
cell_716	17252.8310899224	28688.2130117557
cell_3451	10563.8684262476	41984.1384768224
cell_270	18581.6540070127	35210.7211630218
cell_1642	13868.875128806	41015.1195202729
cell_6761	86.9743964575136	43215.629930238
cell_3435	10996.4088051769	40323.9032516711
cell_4915	8532.92300559369	35100.1111051371
cell_4666	4689.2615054174	44045.5241885259
cell_5885	3925.5133109142	42472.9485443359
cell_1705	16713.2720760536	37369.1321569452
cell_525	17658.9051852318	35043.0751325919
cell_6184	1640.01712643736	36538.3223989177
cell_4664	4817.15095402295	45568.6459750166
cell_1738	15876.9950827815	37265.0769277237
cell_5708	3137.20164261021	46213.4098047388
cell_269	18593.2532264017	35532.1247129086
cell_308	17550.9041181847	37813.2871086606
cell_6764	81.0681005858787	44616.9851697878
cell_4836	5616.38823325381	40767.2433654397
cell_6049	5233.54337645999	35965.4662522868
cell_5683	3729.33599042798	45612.9917782686
cell_3822	11772.7704613115	31617.8960608114
cell_1659	13231.1787243785	41479.2583422354
cell_3933	8897.43983054679	33004.6896177466
cell_2180	15742.4894230908	29514.5512254364
cell_26	21941.1721628563	35138.4765131802
cell_5680	3944.3476213193	43870.1720157195
cell_48	20913.2373390959	35375.7713491537
cell_6086	4312.46941605748	35997.045680714
cell_1630	14408.4278861873	40423.2209206192
cell_2121	12751.6293956296	31525.2709060831
cell_4617	6218.97991477414	44048.7666125723
cell_219	20071.4962617159	34786.4803444831
cell_1620	14612.9550341645	40023.5414446477
cell_725	16738.7100049809	28026.8113035486
cell_5769	1723.2927821487	44943.2800369582
cell_3397	11913.000849256	40526.9118422126
cell_2166	16099.8474201106	29569.2121962559
cell_4632	5853.04529032356	45338.4660185462
cell_5734	2528.37144082137	45110.6991021635
cell_2139	16738.7100049809	28026.8113035486
cell_3909	9391.07600691931	34454.0456821773
cell_6124	3139.13961713306	37092.1398943362
cell_3513	9186.63636168566	40285.0787653796
cell_3388	12152.8570994685	42196.1182286499
cell_3390	12121.533433495	41507.1077960817
cell_6109	3614.39380340223	37361.9761111032
cell_84	21963.2672132903	33776.134780351
cell_5760	1995.93625792729	42638.2864286832
cell_773	18241.9957678819	25901.5202399741
cell_264	18673.6269165418	36791.5396922126
cell_3445	10684.0890274525	39969.9051590472
cell_1756	15477.1260236958	38463.4992874653
cell_234	19706.3615522572	35753.6201449046
cell_3924	9094.34151903692	33929.8717216711
cell_5082	8897.43983054679	33004.6896177466
cell_5010	6104.57790748661	36554.5088832872
cell_3523	8988.52049711845	41827.3424335745
cell_4833	5692.73581081346	41957.5315885704
cell_6162	2252.67810436937	37929.7944951115
cell_3389	12105.6785716012	39608.2859802155
cell_4686	8988.52049711845	41827.3424335745
cell_6219	703.296093578923	38025.0290281982
cell_129	21024.3869142727	34199.350467128
cell_3827	11595.0060068909	32937.8223117088
cell_4839	5602.68571568631	41709.7804468494
cell_5673	4059.67822090608	44653.9558653661
cell_1709	16554.7775563798	36299.4337471872
cell_646	19035.7899004222	26787.4877592986
cell_2171	16006.8250908055	30770.3637074671
cell_91	21824.4172503596	34481.8002854833
cell_239	19531.2508075966	35125.712469354
cell_4575	7386.90161260723	43738.1540690245
cell_3530	8755.1311423264	40970.4803821657
cell_724	16932.492284684	28715.9254473578
cell_5652	4735.58301595963	44126.2510066646
cell_94	21711.758842707	33849.9939972079
cell_108	21540.7598552512	32731.3675365906
cell_3937	8810.41411047406	35021.9829556517
cell_2100	13218.4771927967	32000.1702054142
cell_254	18928.0236259963	35513.2212962358
cell_2175	15917.1385023955	29370.5664167972
cell_4635	5817.52842923474	42731.6681976845
cell_5710	3077.37239873508	45540.6314983326
cell_5090	8763.89154042554	33372.762465486
cell_2138	16932.492284684	28715.9254473578
cell_5751	2284.72860858611	42810.0262993274
cell_55	20788.8514299258	35369.0979559028
cell_1648	13656.129353344	40849.0435365139
cell_3851	10817.7379882069	32526.4553437118
cell_5032	5401.82546088563	36517.0161132896
cell_4805	6288.11726627469	41579.4884634084
cell_750	19140.1659494484	25350.6708015108
cell_1783	15068.468721174	36175.9814207648
cell_6131	3054.56610184562	35441.7750910354
cell_4628	5968.70004759693	42539.661852701
cell_238	19552.1852812277	36128.3831617761
cell_287	18070.2926976975	36226.6891117285
cell_6213	877.55723541063	36603.0989306265
cell_5715	3020.64255313354	42883.6709035973
cell_3805	12312.3290920111	31451.0728949141
cell_5046	5059.53053805338	35643.0870482927
cell_1640	13938.9646214007	40352.7565130831
cell_5747	2313.56491200455	42966.213993194
cell_4638	5771.60180433768	44887.5874229706
cell_4749	7449.33071711565	40283.9121772002
cell_3531	8836.44890254141	41604.8662784005
cell_4611	6391.11124569797	44906.1518836031
cell_363	20835.9384197675	34320.6703646921
cell_4577	7326.82065975726	44109.0107150403
cell_3403	11726.7600620472	40259.0632098593
cell_277	18359.9270133246	36942.3042894534
cell_3607	11938.1543181487	37961.1915606098
cell_5934	2907.65855775582	39918.0979784616
cell_1757	15464.2017230838	36642.7865989481
cell_618	19810.9706760558	29636.2906894463
cell_7054	965.090883210178	42171.0231047902
cell_4978	6926.73423944781	38221.542899582
cell_4692	8833.30096085309	39745.3206067597
cell_628	19514.8507498446	27846.7017542585
cell_3753	8729.60067897825	36766.1426432251
cell_455	19203.7469048091	32043.1860057172
cell_1746	15708.1191325631	36501.6439338351
cell_3645	11154.3598879098	35766.6157550948
cell_3529	8833.30096085309	39745.3206067597
cell_392	20232.7476994204	32866.509529046
cell_5945	2647.87258771128	40427.0804987819
cell_5056	4802.95851927496	39156.9261937736
cell_5050	4916.96776525533	39046.158319555
cell_2097	13379.4129354872	34224.1442081594
cell_1771	15246.045119991	34956.2534816193
cell_2081	13623.2062149252	34718.6009971413
cell_476	18626.6920093019	31771.0403983452
cell_4901	8729.60067897825	36766.1426432251
cell_477	18596.9480905168	32721.3584437941
cell_1932	16940.4958561357	31501.3641316533
cell_3644	11175.6735138117	36091.1495013377
cell_6036	965.090883210178	42171.0231047902
cell_666	18432.5112570597	29978.1679898087
cell_568	16940.4958561357	31501.3641316533
cell_3703	9906.49648733719	37033.91892066
cell_532	17580.3157623587	31815.0062467866
cell_4813	6047.67722877286	40093.8016577082
cell_426	19748.376881595	32840.0750815246
cell_102	21640.877136992	34116.962654486
cell_5864	4421.74526253726	38725.8024493212
cell_3630	11564.9150916185	37778.5655351055
cell_7065	601.286589695588	41494.4262412343
cell_548	17279.5695728715	33456.2854170368
cell_1699	16926.8678518529	35885.5545440499
cell_1848	13819.281644568	36951.0130001287
cell_1773	15220.9256280945	35610.4063730916
cell_6755	309.924074374507	42984.9097318899
cell_93	21788.0226646613	33401.1515544235
cell_4722	8076.72529385814	39261.8246215123
cell_126	21133.2557353825	33024.0779546562
cell_434	19565.8229033595	32391.4118611798
cell_1905	12697.6978682799	36821.3451299699
cell_1980	15880.9996190643	34488.0347995424
cell_5707	3176.92340680322	42657.8917126711
cell_517	17796.9183177408	33831.382342378
cell_5831	5094.4268768843	41464.1606467191
cell_4837	5612.20358525658	40309.0009778217
cell_1865	13545.7870861782	35890.3407891044
cell_5915	3247.53505890666	40331.5935097983
cell_6191	1479.75124928194	35453.2311693618
cell_3623	11701.7134072392	38170.1288482626
cell_3571	12730.6475763129	36619.5578180843
cell_1968	16154.8270773845	32920.9013733578
cell_1727	16174.7287738434	35527.1169584623
cell_1880	13180.5379096551	36650.5776202066
cell_385	20351.8996533062	33825.3606854054
cell_4844	5431.60389970163	39932.1171557323
cell_3555	12985.2695609109	37216.4653642049
cell_3638	11375.1818055886	38424.7717158012
cell_456	19184.6083998038	34093.7331701587
cell_1830	14126.562209981	36325.2028424322
cell_338	16738.2250740848	35890.545985744
cell_6043	768.809721127309	42966.34375306
cell_1822	14206.2507117133	36711.578675687
cell_1780	15062.3488811393	36375.7132343234
cell_3667	10571.7354366584	36734.3782331403
cell_6758	189.513593357271	43893.7946347945
cell_6079	4530.60037155695	38310.4247228667
cell_1725	16201.2833386563	36521.4462678114
cell_1735	15955.252637137	36471.2495915074
cell_479	18567.4528091456	33907.3822926854
cell_1854	13676.0405708586	36210.1749385006
cell_4864	4924.57868056685	42526.767104836
cell_1826	14195.7268497003	35357.2121253216
cell_404	20019.6945048291	34236.4925819159
cell_3687	10103.893071162	38115.0150622016
cell_6018	1274.19876097945	42239.2787317224
cell_1718	16359.8179081615	35987.5510844676
cell_3595	12242.734013582	37627.446890268
cell_5924	3100.62768658505	40415.3000483828
cell_4959	7457.48089469897	38423.4668120635
cell_1839	13968.3414838786	35959.4338584977
cell_5770	1737.76200118123	42749.6532837141
cell_3443	10748.9290915889	39719.2139267913
cell_3444	10722.990366883	39565.8482210353
cell_1754	15493.5024303432	36876.0564104497
cell_1872	13394.0097492837	36254.7068568621
cell_1889	13004.4751954245	35587.2852900376
cell_1766	15341.4929665671	36403.3726942572
cell_5903	3529.04985840693	42014.9031541538
cell_291	17985.1241709405	35699.7057854774
cell_1812	14407.8741848654	36131.0600128554
cell_507	17960.2601379663	34192.171614644
cell_466	18877.9895855288	32864.8479967676
cell_335	16926.8678518529	35885.5545440499
cell_409	19991.8239475149	33536.2670923126
cell_3617	11749.7411227783	37689.4863818878
cell_1686	17193.9461124646	35933.1730791764
cell_361	20873.9751826485	32499.4999921541
cell_3748	8829.26584919946	37990.4310597803
cell_3573	12696.4743554964	36820.9090932639
cell_4762	7071.84476155612	40335.2060292515
cell_1857	13628.2998047866	38020.8681405165
cell_351	21133.2557353825	33024.0779546562
cell_1869	13456.4995670636	36708.8315945727
cell_5925	3047.99103860734	41647.1942468761
cell_441	19422.5168479541	34339.300258276
cell_4829	5810.86435073129	40219.0462366884
cell_347	21280.255601093	33347.2368584103
cell_535	17496.4506972576	34514.4524729748
cell_3548	13180.5379096551	36650.5776202066
cell_1851	13752.7978282503	36308.7031146693
cell_90	21780.1636968939	31807.3423103265
cell_1809	14473.0215259138	36332.0555083003
cell_4810	6180.12637816131	41246.5890395474
cell_538	17482.9322042265	33704.0565673026
cell_3460	10298.764131809	39520.9751222949
cell_5913	3340.87525301405	41453.8946510465
cell_5835	5005.69056538975	41932.2379056853
cell_1792	14847.5927982278	36431.4739523043
cell_3603	11984.2597358129	37469.5060115855
cell_3614	11769.3689209738	38336.5389836594
cell_642	19153.5759844535	30033.5137895641
cell_1929	17011.6505322266	34145.6081411576
cell_1794	14808.7107765712	35557.2370919173
cell_4791	6614.95391174471	40083.9287579425
cell_5816	813.581040705874	42729.9325577368
cell_412	19955.5625190354	33757.4163898015
cell_4761	7149.09585175763	38949.1286357928
cell_7050	1045.62448367542	40471.6937574966
cell_1702	16738.2250740848	35890.545985744
cell_516	17792.2494882538	34449.4929891072
cell_4753	7391.86039693202	40083.7643843719
cell_1704	16714.5803566309	35044.2502282703
cell_3598	12157.1398741915	36425.0578958631
cell_5203	6465.30810726188	33344.5933907342
cell_4896	8829.26584919946	37990.4310597803
cell_5906	3499.3684626138	41861.1263550618
cell_4856	5094.4268768843	41464.1606467191
cell_3631	11560.4818031295	37657.0598885128
cell_565	17011.6505322266	34145.6081411576
cell_1913	17279.5695728715	33456.2854170368
cell_502	18112.1571010401	33989.8955915957
cell_1736	15894.3148113206	36359.7258469272
cell_322	17193.9461124646	35933.1730791764
cell_3715	9654.84654912783	38994.2823012904
cell_1833	14057.2554520045	36132.9978030473
cell_391	20240.1153866764	33202.5202490098
cell_4698	8719.59638826091	39396.351296361
cell_1758	15460.2376775029	36207.2331081502
cell_5880	4049.81230218071	40684.299166898
cell_7044	1143.15115130278	40122.2304744365
cell_461	18950.0499137179	34502.129079057
cell_1887	12985.2695609109	37216.4653642049
cell_122	21227.729138654	33330.4286016372
cell_4860	5005.69056538975	41932.2379056853
cell_3557	13004.4751954245	35587.2852900376
cell_6032	1045.62448367542	40471.6937574966
cell_4777	6867.8920075141	39922.2076565873
cell_292	18011.2914178325	35407.8627830228
cell_320	17220.2468871144	34506.4243460134
cell_5918	3156.08733083832	39216.9134493243
cell_5693	3443.4397316034	42629.4748107717
cell_6026	1143.15115130278	40122.2304744365
cell_1903	12730.7843714261	36619.5494546368
cell_1810	14450.6925721909	36263.5295985502
cell_5936	2890.66237467026	42092.8247252147
cell_4804	6295.16205290196	39825.0231589041
cell_7036	1274.19876097945	42239.2787317224
cell_6014	1369.06382187556	41751.7797011177
cell_4877	9313.81404740139	38318.4278793123
cell_1819	14311.6737402326	37731.9529598421
cell_4851	5276.09627830864	40048.7163192759
cell_1737	15939.7525932819	36051.0804856205
cell_5826	5276.09627830864	40048.7163192759
cell_6119	3337.54781412116	36797.3934330468
cell_64	22456.7342812861	32872.779333061
cell_5957	2408.34292404657	41455.5866268591
cell_136	20873.9751826485	32499.4999921541
cell_3442	10757.8751051321	39416.0702113272
cell_4715	8328.93675484683	39376.8660936084
cell_4742	7587.06962534614	39665.8855678925
cell_77	22131.6563313725	32291.8489999892
cell_518	17759.8260762222	35194.8692271807
cell_3710	9695.88071519503	38311.8060240512
cell_4958	7488.58400201355	37908.9091938029
cell_2058	14153.1251444034	32060.3763854842
cell_563	17072.1603575589	33704.5893188428
cell_377	20558.1822584557	32152.9534531112
cell_3549	13184.91595977	37501.4548300403
cell_3636	11408.8898590514	35594.0496126143
cell_530	17587.9079458454	31148.0400853677
cell_2114	12918.1366431483	34114.3907136514
cell_651	18873.2427964519	27956.9067510616
cell_437	19531.9493117113	33183.8776173147
cell_386	20356.4422982247	32773.0631812495
cell_5971	2247.90549206854	40119.7917286872
cell_639	19237.5096659806	30887.3260471216
cell_2064	13979.4507997957	33442.1452578813
cell_571	16830.3997536387	32887.0900773769
cell_3411	11560.7328752705	39418.7228912258
cell_1950	16518.1690672028	33319.8036548399
cell_5991	1891.13302404714	40246.9484358133
cell_3633	11521.9364801432	35789.5821489905
cell_5956	2418.64242439185	39968.3160545497
cell_641	19212.6374740862	28683.4842425997
cell_709	17472.3437446914	30104.2222163474
cell_111	21558.6906930624	32467.8715528385
cell_2062	14053.8713383186	33586.1965798498
cell_537	17510.1068724052	33827.6759723049
cell_680	18129.8978319618	30760.2626715859
cell_3616	11764.7384060907	36791.8825158789
cell_390	20342.5277950059	31320.7430177008
cell_5871	4162.83274991644	38971.2920437497
cell_549	17273.9845356049	31362.5232702311
cell_2024	15043.8609763939	33704.67853575
cell_6031	1055.09241516051	40362.3858388505
cell_536	17506.7871526015	33054.5587724106
cell_1775	15202.5780473524	36418.3832518715
cell_3619	11738.8680422262	36514.4876677699
cell_531	17569.7003046532	32811.1115062926
cell_4802	6310.90417828643	38766.774700323
cell_539	17470.9978671901	34250.0979677648
cell_2020	15120.6556153861	34282.219884053
cell_1967	16177.1907592381	33175.4716986558
cell_4721	8089.21005950868	39141.259176421
cell_1948	16506.185626605	31895.2420538426
cell_528	17672.0662145446	31422.4868020846
cell_1933	16938.8513454704	33509.4495524327
cell_616	19821.5623375259	29749.3261743262
cell_1755	15485.7874339073	35528.5718264057
cell_3968	12826.8514447018	30855.7863171631
cell_2077	13652.6331747381	31916.3467934423
cell_2082	13594.2552847384	35125.7909690009
cell_5855	4577.43028660374	38638.7873642194
cell_2075	13692.3883383503	34477.9214143301
cell_3739	9039.4170156825	37552.0358702155
cell_397	20101.6337894157	32485.0287646679
cell_635	19305.0626067079	31113.9163874892
cell_4729	7977.19780047893	40503.7721639968
cell_5978	2160.9612680065	40716.4029836828
cell_1939	16680.3418012752	32225.9716991278
cell_1966	16219.0298356941	33473.3658785641
cell_648	18967.1150420498	29037.1995358399
cell_383	20445.2010428437	32856.9960571461
cell_5058	4724.51399134931	38731.7397872317
cell_609	20023.6635463914	31169.1864361149
cell_7063	679.844598393636	40363.4216354745
cell_1955	16396.2834468475	34222.315089133
cell_3591	12327.012027079	35543.4062801865
cell_4795	6513.26728747593	39314.100538709
cell_3594	12242.4993396865	36262.0845938008
cell_4935	8052.69065940893	37282.6024711409
cell_4815	5999.47359049832	39160.3597343483
cell_2021	15043.1706227554	34347.8086493325
cell_1781	15084.5611360926	35435.1158099363
cell_417	19883.8592410929	32758.0801759364
cell_2211	14999.6685022424	28041.4112075003
cell_1798	14665.8745398305	34846.6255152854
cell_416	19925.1146535015	33258.7118793992
cell_597	20346.7532135965	30889.4774847198
cell_148	20705.630822101	28669.7565321292
cell_2023	15082.5474752133	32333.4695133256
cell_2088	13514.6433419987	34998.9109443111
cell_2025	14983.0927464907	33866.8444587218
cell_2162	16226.8925099709	28297.7121961878
cell_4716	8279.75743057436	39697.6154659059
cell_372	20671.4946603158	32672.7970530025
cell_1825	14202.6877317313	35583.0696716404
cell_5942	2724.24859151867	40128.3993458914
cell_2044	14538.267179304	33752.1079381063
cell_3656	10908.8345742307	37202.4252104015
cell_2160	16355.1896864728	28708.103065346
cell_1953	16379.7618930889	33115.0087283691
cell_3628	11584.334851448	37840.5546290828
cell_5881	4018.61624796166	41657.0937056225
cell_1837	14009.4001862621	35389.7953896636
cell_486	18407.5157121708	32196.8928099577
cell_5993	1861.11518918228	41099.0859584966
cell_104	21576.9713068981	32973.5224915241
cell_2019	15104.1114133293	34077.2723080344
cell_463	18959.0660895245	33334.2858499647
cell_569	16938.8513454704	33509.4495524327
cell_658	18697.8245129015	30765.2092222584
cell_414	19909.3008869599	32334.202261298
cell_515	17824.1573609414	32584.0330904077
cell_3601	12010.4124926498	36292.5821070788
cell_602	20120.2087782488	30016.8746511114
cell_7057	835.185088638777	40649.9594626494
cell_4975	7097.83003448156	38271.0421065066
cell_67	22523.2608716512	31853.0159557423
cell_2099	13219.9237411365	32994.8573333215
cell_1749	15641.2672848972	36323.7719916983
cell_1945	16606.4471770192	33665.6906785864
cell_5979	2121.80805002337	39996.0009353456
cell_1954	16392.9204042111	32364.3284636211
cell_588	20626.4712867372	29278.3851062772
cell_3786	12635.885389497	34689.1740279255
cell_4775	6900.828257212	38879.9895983805
cell_3602	12003.7186207154	36779.1390735056
cell_584	20635.4392954517	30771.5575210183
cell_7092	53.3371385989267	40620.5968500065
cell_121	21274.2006739763	31827.0641445244
cell_653	18857.2003179371	27507.9301934561
cell_5834	5062.94077470609	39050.8869589491
cell_410	20016.9581708375	33857.2869984473
cell_4952	7637.35495579032	38290.4629741276
cell_7055	842.037122014244	40405.9835814211
cell_367	20764.7674634037	31947.7598783192
cell_649	18944.5094110388	29244.4287514211
cell_523	17725.3852515867	32037.9481792685
cell_620	19733.0891613665	30409.7008052767
cell_5972	2267.61743417455	40062.0176721371
cell_711	17317.5984562509	30344.6083243653
cell_2007	15330.1209627039	31846.2704560219
cell_1961	16272.7486571242	32647.1718459301
cell_2117	12837.7029877023	32798.9566117868
cell_2008	15315.9819356098	32679.5590587236
cell_5941	2735.13977235999	40031.8129459235
cell_605	20141.2507360266	28439.4378983989
cell_5902	3553.68753429082	40243.5984299535
cell_2029	14869.2049888761	32413.3892003147
cell_2102	13165.6230895359	33630.6876535807
cell_1814	14387.3818768593	36480.3831539007
cell_625	19667.0027551715	28553.5758775753
cell_509	17949.4219964339	31444.1781629755
cell_1912	17285.9395467501	32779.1227111508
cell_5919	3137.47307532645	40694.0664143894
cell_4962	7413.83968721952	37692.7152153191
cell_1991	15622.1638161167	32892.5693671306
cell_2275	13395.5088923334	30064.9400391095
cell_3493	9588.96587402142	40260.4077026436
cell_1777	15084.8596162144	35877.5236579137
cell_6073	4639.53377627773	38839.236944992
cell_3793	12590.8271786711	33618.9746529972
cell_713	17305.624562581	29702.4710511515
cell_1712	16505.742668821	35296.3869875688
cell_5882	3998.78594251556	39961.5287075353
cell_7081	198.604744521908	41006.7464957986
cell_3575	12656.034756889	35669.590913362
cell_393	20202.8031203342	31726.2704654373
cell_3804	12331.6602100043	32489.9753748769
cell_1936	16825.588618717	33825.7416763888
cell_5987	1996.89727860853	39827.0532336606
cell_2014	15232.8403035673	33216.0973083754
cell_2091	13445.2193633331	33602.2198710113
cell_3654	10900.5232696666	37347.5993398982
cell_3566	12793.3004437768	35666.2600951747
cell_1999	15509.8168008567	31790.2716743708
cell_501	18125.083213884	31686.4095779888
cell_657	18739.7776238938	29724.9439907841
cell_4996	6555.66637982518	38208.4553635096
cell_5969	2279.55794533938	40766.4800405495
cell_1902	12731.2638811819	35351.680335321
cell_3558	12941.2316132997	35560.279510715
cell_4717	8302.73119674082	39839.1953702463
cell_1947	16534.9370813213	33006.1421454702
cell_145	20676.0470579915	32672.7870262443
cell_748	19295.2275311347	26693.5419784983
cell_7079	235.182603204001	41691.6446081614
cell_5002	6415.42267274511	38391.7156950843
cell_1982	15842.9068374076	33969.9119393168
cell_395	20105.0624343898	32674.3257737114
cell_3714	9647.2481033615	37392.5159890005
cell_489	18348.0086912229	32948.3912403207
cell_4951	7729.51023978803	36666.9271108606
cell_3584	12502.1176984937	35727.160938316
cell_567	16964.5986188618	34395.7400430254
cell_7086	151.005005042778	42005.3871998783
cell_5894	3687.74925073744	39065.3941514604
cell_5140	7807.33636384187	33180.7377144279
cell_2013	15218.729371976	31644.5332402744
cell_4789	6723.32914555966	38887.992361478
cell_2072	13759.9140517136	32271.7703524186
cell_4880	9277.68876575796	37875.9757055733
cell_2115	12899.3046870502	34565.5876928524
cell_3698	9931.17571852739	38374.2784282709
cell_6045	679.844598393636	40363.4216354745
cell_3730	9345.1929602192	36742.3696656603
cell_2251	13940.4411912601	30360.6352693888
cell_607	20081.0066363283	29543.974524883
cell_346	21274.2006739763	31827.0641445244
cell_4968	7234.45018552565	38489.5863333924
cell_582	20705.630822101	28669.7565321292
cell_360	20924.6901068291	32116.9260981895
cell_1817	14350.3430777935	35395.146425055
cell_424	19747.4637488463	31710.537588946
cell_1907	12664.6912227224	35674.1683961831
cell_5868	4240.51007443312	40415.0131284482
cell_428	19700.549551344	33255.9229175289
cell_5967	2289.72967160995	39917.5275129889
cell_2070	13851.0813170441	33676.4699307362
cell_1740	15892.4527411245	35609.5691622506
cell_5847	4677.50901191156	40177.0972627537
cell_3719	9606.60347720603	37633.1686731522
cell_499	18112.8032941981	32092.6196419568
cell_7069	535.389314815318	41755.6880735678
cell_1849	13757.5962828032	35676.5587125323
cell_7056	842.503188487528	41113.7516295623
cell_5896	3661.19614994626	40959.3541472279
cell_3678	10341.3137308234	36775.2406864173
cell_492	18310.1269864669	32424.1438118206
cell_6001	1647.51945243676	41165.9194479514
cell_691	17851.7985874782	29312.0687711936
cell_696	17736.5242552287	30445.5764942784
cell_86	21916.0328922397	32047.9026631251
cell_1992	15626.4054519218	32696.2297977356
cell_2036	14719.7814346102	33356.5136339537
cell_5998	1740.06145232687	41037.9070394019
cell_3682	10236.7810977958	36918.172912255
cell_1768	15283.6072321356	35198.9124810822
cell_4832	5729.76661298831	39393.8957392665
cell_405	20025.1356382719	31538.6228909022
cell_1927	17072.1603575589	33704.5893188428
cell_527	17659.2080704104	30647.8199009309
cell_6039	835.185088638777	40649.9594626494
cell_5859	4498.11389643748	41053.3621445431
cell_566	16972.2783401632	31270.7256202465
cell_3671	10457.5623148585	36595.6312098472
cell_2116	12839.8368532885	34229.0836526185
cell_561	17181.4730952096	32179.3114820928
cell_1934	16889.7994092725	32123.5858651768
cell_4850	5273.0304877549	39599.9338229173
cell_1788	14873.3417269671	34717.2644256708
cell_2049	14368.9413973744	34733.2544800721
cell_4894	8881.42426440102	37495.7250466971
cell_2002	15398.0065768066	33521.3832811781
cell_3778	12837.7029877023	32798.9566117868
cell_6028	1076.46347245378	41942.5308018008
cell_573	16783.7693374977	34536.6139694212
cell_4974	7118.12766212164	37917.9254361638
cell_4848	5361.66784412484	40225.138704698
cell_5873	4147.34079321556	39256.8684469962
cell_6037	842.037122014244	40405.9835814211
cell_430	19659.8558910624	34079.9582995106
cell_425	19750.1111714723	32023.8621516753
cell_686	17944.2649962164	30811.910452928
cell_2031	14833.8368783127	33915.7607773091
cell_135	20924.6901068291	32116.9260981895
cell_570	16889.7994092725	32123.5858651768
cell_594	20419.3453276392	29319.2635226602
cell_5874	4150.25145220196	40793.4019887411
cell_1898	12793.3004437768	35666.2600951747
cell_5866	4341.40982021429	39432.4749979206
cell_5869	4273.74880296642	39876.2912022742
cell_5939	2784.8518718538	39966.0623884097
cell_1951	16440.9951125338	31410.2901932048
cell_3585	12502.2011991225	35308.5171050373
cell_3717	9606.77606063	37998.5484682733
cell_547	17285.9395467501	32779.1227111508
cell_2085	13577.648546707	33441.7592326529
cell_3705	9843.00770838932	36669.8121927414
cell_1874	13300.0290517265	36000.4761241964
cell_2004	15371.9596934515	31952.2694031443
cell_1975	15953.196339225	32442.7980101022
cell_1944	16637.4545831141	31775.3536723265
cell_3663	10714.576692041	36261.2718010413
cell_3637	11393.327675616	36749.4513252072
cell_5863	4425.76749127682	40160.4528424316
cell_579	16683.9131161121	32811.5456134117
cell_473	18740.8122248556	32981.2356456314
cell_512	17929.5216794328	31280.8673048649
cell_1789	14888.7265538782	35076.6715048772
cell_5766	1825.62475002044	43119.9945814218
cell_508	17960.1956383488	31930.5018814666
cell_3767	13064.0335707771	34043.483344084
cell_2079	13635.2944559879	33166.390865689
cell_4706	8671.20741214844	39347.7907949631
cell_636	19276.045640151	30325.6438740173
cell_5862	4457.59022216834	39049.6198709639
cell_2111	12923.4777308212	34471.6267566041
cell_519	17764.7348617592	32360.4616315725
cell_1917	17238.9224892013	31674.6333879329
cell_830	16843.3734893845	26113.1321188224
cell_533	17567.8378469056	32161.5742658443
cell_2032	14817.0938910291	32811.1968191711
cell_3775	12918.1366431483	34114.3907136514
cell_376	20579.2578499567	33241.6981849362
cell_575	16709.805719043	32238.9370043881
cell_3681	10266.4651974659	37412.4467957778
cell_1922	17201.6868087438	33350.6182596086
cell_652	18865.5561044212	31072.6913090415
cell_6002	1598.99944431553	40686.5378401768
cell_1873	13369.3310217137	35586.7724126499
cell_4730	7945.93350504455	40406.4828816827
cell_4970	7208.86775838497	38381.9113752793
cell_3711	9692.23309915279	37250.4002307193
cell_467	18848.7265720163	33059.9367627958
cell_464	18932.2759336623	32035.3790202039
cell_2086	13530.9252250357	32305.9594025404
cell_4841	5520.6168256773	39589.1382198685
cell_540	17468.3122064087	32589.1855656881
cell_557	17201.6868087438	33350.6182596086
cell_6035	950.492523096731	41312.8724536084
cell_381	20417.7581198034	31885.2175341779
cell_677	18186.2265712306	30212.6592241265
cell_1761	15403.488730888	34844.3813881797
cell_68	22528.6775804311	31615.9060889427
cell_3746	8881.42426440102	37495.7250466971
cell_654	18837.2767844105	30315.0186758825
cell_1994	15541.9022046017	32273.6148234607
