CellID	ClusterName	ClusterID	Region
cell_5396	Oligodendrocyte_Mature	21	White matter
cell_3064	Oligodendrocyte_Mature	21	White matter
cell_3969	Oligodendrocyte_Mature	21	Layer 6
cell_6465	Oligodendrocyte_Mature	21	Layer 6
cell_1100	Oligodendrocyte_Mature	21	White matter
cell_2582	Oligodendrocyte_Mature	21	White matter
cell_2213	Oligodendrocyte_Mature	21	Layer 6
cell_3020	Oligodendrocyte_Mature	21	White matter
cell_3100	Oligodendrocyte_Mature	21	White matter
cell_2726	Oligodendrocyte_Mature	21	White matter
cell_1122	Oligodendrocyte_Mature	21	White matter
cell_2662	Oligodendrocyte_Mature	21	White matter
cell_2811	Oligodendrocyte_Mature	21	White matter
cell_4197	Oligodendrocyte_Mature	21	White matter
cell_7629	Oligodendrocyte_Mature	21	White matter
cell_4486	Oligodendrocyte_Mature	21	White matter
cell_6175	Oligodendrocyte_Mature	21	Layer 5
cell_3274	Oligodendrocyte_Mature	21	White matter
cell_4208	Oligodendrocyte_Mature	21	White matter
cell_1369	Oligodendrocyte_Mature	21	White matter
cell_1419	Oligodendrocyte_Mature	21	White matter
cell_1059	Oligodendrocyte_Mature	21	White matter
cell_2747	Oligodendrocyte_Mature	21	White matter
cell_2487	Oligodendrocyte_Mature	21	White matter
cell_2584	Oligodendrocyte_Mature	21	White matter
cell_2665	Oligodendrocyte_Mature	21	White matter
cell_2947	Oligodendrocyte_Mature	21	White matter
cell_2960	Oligodendrocyte_Mature	21	White matter
cell_3128	Oligodendrocyte_Mature	21	White matter
cell_2529	Oligodendrocyte_Mature	21	White matter
cell_4492	Oligodendrocyte_Mature	21	White matter
cell_1362	Oligodendrocyte_Mature	21	White matter
cell_6390	Oligodendrocyte_Mature	21	White matter
cell_2838	Oligodendrocyte_Mature	21	White matter
cell_744	Oligodendrocyte_Mature	21	Layer 4
cell_1225	Oligodendrocyte_Mature	21	White matter
cell_1401	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_1070	Oligodendrocyte_Mature	21	White matter
cell_1158	Oligodendrocyte_Mature	21	White matter
cell_2957	Oligodendrocyte_Mature	21	White matter
cell_2945	Oligodendrocyte_Mature	21	White matter
cell_2812	Oligodendrocyte_Mature	21	White matter
cell_2715	Oligodendrocyte_Mature	21	White matter
cell_4237	Oligodendrocyte_Mature	21	White matter
cell_6406	Oligodendrocyte_Mature	21	White matter
cell_1346	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_1131	Oligodendrocyte_Mature	21	White matter
cell_2951	Oligodendrocyte_Mature	21	White matter
cell_1123	Oligodendrocyte_Mature	21	White matter
cell_4456	Oligodendrocyte_Mature	21	White matter
cell_6323	Oligodendrocyte_Mature	21	Layer 6
cell_2636	Oligodendrocyte_Mature	21	White matter
cell_1023	Oligodendrocyte_Mature	21	White matter
cell_5103	Oligodendrocyte_Mature	21	Layer 6
cell_1050	Oligodendrocyte_Mature	21	White matter
cell_1204	Oligodendrocyte_Mature	21	White matter
cell_4438	Oligodendrocyte_Mature	21	White matter
cell_811	Oligodendrocyte_Mature	21	Layer 6
cell_1359	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_3238	Oligodendrocyte_Mature	21	Ventricle
cell_3245	Oligodendrocyte_Mature	21	White matter
cell_1511	Oligodendrocyte_Mature	21	White matter
cell_6403	Oligodendrocyte_Mature	21	White matter
cell_1460	Oligodendrocyte_Mature	21	White matter
cell_3246	Oligodendrocyte_Mature	21	White matter
cell_4124	Oligodendrocyte_Mature	21	White matter
cell_4493	Oligodendrocyte_Mature	21	White matter
cell_4232	Oligodendrocyte_Mature	21	White matter
cell_3157	Oligodendrocyte_Mature	21	White matter
cell_3270	Oligodendrocyte_Mature	21	White matter
cell_3280	Oligodendrocyte_Mature	21	White matter
cell_4226	Oligodendrocyte_Mature	21	White matter
cell_3215	Oligodendrocyte_Mature	21	Ventricle
cell_4505	Oligodendrocyte_Mature	21	White matter
cell_6419	Oligodendrocyte_Mature	21	White matter
cell_4228	Oligodendrocyte_Mature	21	White matter
cell_2725	Oligodendrocyte_Mature	21	White matter
cell_3022	Oligodendrocyte_Mature	21	White matter
cell_5358	Oligodendrocyte_Mature	21	Layer 6
cell_3899	Oligodendrocyte_Mature	21	Layer 5
cell_668	Oligodendrocyte_Mature	21	Layer 4
cell_4254	Oligodendrocyte_Mature	21	White matter
cell_1516	Oligodendrocyte_Mature	21	White matter
cell_3263	Oligodendrocyte_Mature	21	White matter
cell_1956	Oligodendrocyte_Mature	21	Layer 4
cell_1230	Oligodendrocyte_Mature	21	White matter
cell_1086	Oligodendrocyte_Mature	21	White matter
cell_5401	Oligodendrocyte_Mature	21	White matter
cell_5414	Oligodendrocyte_Mature	21	Layer 6
cell_4076	Oligodendrocyte_Mature	21	Layer 6
cell_5356	Oligodendrocyte_Mature	21	White matter
cell_2941	Oligodendrocyte_Mature	21	White matter
cell_2627	Oligodendrocyte_Mature	21	White matter
cell_4469	Oligodendrocyte_Mature	21	White matter
cell_3295	Oligodendrocyte_Mature	21	White matter
cell_1146	Oligodendrocyte_Mature	21	White matter
cell_2840	Oligodendrocyte_Mature	21	White matter
cell_6400	Oligodendrocyte_Mature	21	Layer 6
cell_3254	Oligodendrocyte_Mature	21	White matter
cell_1396	Oligodendrocyte_Mature	21	White matter
cell_6410	Oligodendrocyte_Mature	21	White matter
cell_1538	Oligodendrocyte_Mature	21	White matter
cell_2380	Oligodendrocyte_Mature	21	Layer 6
cell_2506	Oligodendrocyte_Mature	21	Layer 6
cell_3028	Oligodendrocyte_Mature	21	White matter
cell_2564	Oligodendrocyte_Mature	21	White matter
cell_2645	Oligodendrocyte_Mature	21	White matter
cell_1170	Oligodendrocyte_Mature	21	White matter
cell_3286	Oligodendrocyte_Mature	21	White matter
cell_2967	Oligodendrocyte_Mature	21	White matter
cell_2508	Oligodendrocyte_Mature	21	Layer 6
cell_2649	Oligodendrocyte_Mature	21	White matter
cell_2988	Oligodendrocyte_Mature	21	White matter
cell_5336	Oligodendrocyte_Mature	21	White matter
cell_989	Oligodendrocyte_Mature	21	Layer 6
cell_2969	Oligodendrocyte_Mature	21	White matter
cell_2286	Oligodendrocyte_Mature	21	Layer 6
cell_2815	Oligodendrocyte_Mature	21	White matter
cell_3077	Oligodendrocyte_Mature	21	White matter
cell_727	Oligodendrocyte_Mature	21	Layer 5
cell_3006	Oligodendrocyte_Mature	21	White matter
cell_4447	Oligodendrocyte_Mature	21	White matter
cell_975	Oligodendrocyte_Mature	21	White matter
cell_1041	Oligodendrocyte_Mature	21	White matter
cell_5410	Oligodendrocyte_Mature	21	White matter
cell_3024	Oligodendrocyte_Mature	21	White matter
cell_5432	Oligodendrocyte_Mature	21	White matter
cell_1508	Oligodendrocyte_Mature	21	White matter
cell_2200	Oligodendrocyte_Mature	21	Layer 6
cell_7655	Oligodendrocyte_Mature	21	Layer 6
cell_2799	Oligodendrocyte_Mature	21	White matter
cell_4427	Oligodendrocyte_Mature	21	White matter
cell_3080	Oligodendrocyte_Mature	21	White matter
cell_2666	Oligodendrocyte_Mature	21	White matter
cell_1021	Oligodendrocyte_Mature	21	White matter
cell_3283	Oligodendrocyte_Mature	21	White matter
cell_2542	Oligodendrocyte_Mature	21	Layer 6
cell_1132	Oligodendrocyte_Mature	21	White matter
cell_3291	Oligodendrocyte_Mature	21	White matter
cell_3095	Oligodendrocyte_Mature	21	White matter
cell_4496	Oligodendrocyte_Mature	21	White matter
cell_1502	Oligodendrocyte_Mature	21	White matter
cell_2813	Oligodendrocyte_Mature	21	White matter
cell_4061	Oligodendrocyte_Mature	21	Layer 6
cell_1370	Oligodendrocyte_Mature	21	Ventricle
cell_1207	Oligodendrocyte_Mature	21	White matter
cell_4238	Oligodendrocyte_Mature	21	White matter
cell_5353	Oligodendrocyte_Mature	21	Layer 6
cell_2719	Oligodendrocyte_Mature	21	White matter
cell_755	Oligodendrocyte_Mature	21	Layer 4
cell_1127	Oligodendrocyte_Mature	21	White matter
cell_1071	Oligodendrocyte_Mature	21	White matter
cell_2172	Oligodendrocyte_Mature	21	Layer 6
cell_3091	Oligodendrocyte_Mature	21	Ventricle
cell_7076	Oligodendrocyte_Mature	21	Layer 4
cell_4240	Oligodendrocyte_Mature	21	Hippocampus
cell_3266	Oligodendrocyte_Mature	21	White matter
cell_2678	Oligodendrocyte_Mature	21	White matter
cell_3072	Oligodendrocyte_Mature	21	White matter
cell_443	Oligodendrocyte_Mature	21	Layer 4
cell_6250	Oligodendrocyte_Mature	21	Layer 6
cell_6305	Oligodendrocyte_Mature	21	Layer 6
cell_4100	Oligodendrocyte_Mature	21	White matter
cell_1461	Oligodendrocyte_Mature	21	White matter
cell_1138	Oligodendrocyte_Mature	21	White matter
cell_7668	Oligodendrocyte_Mature	21	White matter
cell_5426	Oligodendrocyte_Mature	21	White matter
cell_1058	Oligodendrocyte_Mature	21	White matter
cell_1142	Oligodendrocyte_Mature	21	White matter
cell_2818	Oligodendrocyte_Mature	21	White matter
cell_3053	Oligodendrocyte_Mature	21	White matter
cell_1001	Oligodendrocyte_Mature	21	White matter
cell_4219	Oligodendrocyte_Mature	21	White matter
cell_2820	Oligodendrocyte_Mature	21	White matter
cell_2528	Oligodendrocyte_Mature	21	White matter
cell_5355	Oligodendrocyte_Mature	21	Layer 6
cell_4121	Oligodendrocyte_Mature	21	White matter
cell_2593	Oligodendrocyte_Mature	21	Layer 6
cell_1510	Oligodendrocyte_Mature	21	White matter
cell_2962	Oligodendrocyte_Mature	21	White matter
cell_4160	Oligodendrocyte_Mature	21	White matter
cell_4188	Oligodendrocyte_Mature	21	White matter
cell_3952	Oligodendrocyte_Mature	21	Layer 6
cell_979	Oligodendrocyte_Mature	21	Layer 6
cell_4199	Oligodendrocyte_Mature	21	White matter
cell_2741	Oligodendrocyte_Mature	21	White matter
cell_2483	Oligodendrocyte_Mature	21	Layer 6
cell_922	Oligodendrocyte_Mature	21	Layer 6
cell_1304	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_1177	Oligodendrocyte_Mature	21	White matter
cell_1097	Oligodendrocyte_Mature	21	White matter
cell_5478	Oligodendrocyte_Mature	21	Hippocampus
cell_4474	Oligodendrocyte_Mature	21	White matter
cell_2609	Oligodendrocyte_Mature	21	Layer 6
cell_2527	Oligodendrocyte_Mature	21	White matter
cell_1102	Oligodendrocyte_Mature	21	White matter
cell_5334	Oligodendrocyte_Mature	21	Layer 6
cell_2664	Oligodendrocyte_Mature	21	White matter
cell_2303	Oligodendrocyte_Mature	21	Layer 6
cell_2672	Oligodendrocyte_Mature	21	White matter
cell_2916	Oligodendrocyte_Mature	21	White matter
cell_4236	Oligodendrocyte_Mature	21	White matter
cell_2949	Oligodendrocyte_Mature	21	White matter
cell_4127	Oligodendrocyte_Mature	21	White matter
cell_1013	Oligodendrocyte_Mature	21	White matter
cell_4110	Oligodendrocyte_Mature	21	Layer 6
cell_2959	Oligodendrocyte_Mature	21	White matter
cell_1423	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_1068	Oligodendrocyte_Mature	21	White matter
cell_6518	Oligodendrocyte_Mature	21	Hippocampus
cell_1125	Oligodendrocyte_Mature	21	White matter
cell_1162	Oligodendrocyte_Mature	21	White matter
cell_1133	Oligodendrocyte_Mature	21	White matter
cell_5382	Oligodendrocyte_Mature	21	White matter
cell_2688	Oligodendrocyte_Mature	21	White matter
cell_6409	Oligodendrocyte_Mature	21	White matter
cell_2703	Oligodendrocyte_Mature	21	White matter
cell_6460	Oligodendrocyte_Mature	21	White matter
cell_6412	Oligodendrocyte_Mature	21	White matter
cell_3035	Oligodendrocyte_Mature	21	White matter
cell_4450	Oligodendrocyte_Mature	21	White matter
cell_2734	Oligodendrocyte_Mature	21	White matter
cell_3287	Oligodendrocyte_Mature	21	White matter
cell_3258	Oligodendrocyte_Mature	21	White matter
cell_1115	Oligodendrocyte_Mature	21	White matter
cell_3042	Oligodendrocyte_Mature	21	White matter
cell_5319	Oligodendrocyte_Mature	21	White matter
cell_3154	Oligodendrocyte_Mature	21	White matter
cell_3244	Oligodendrocyte_Mature	21	White matter
cell_1030	Oligodendrocyte_Mature	21	White matter
cell_1477	Oligodendrocyte_Mature	21	White matter
cell_1496	Oligodendrocyte_Mature	21	White matter
cell_2814	Oligodendrocyte_Mature	21	White matter
cell_2173	Oligodendrocyte_Mature	21	Layer 5
cell_5208	Oligodendrocyte_Mature	21	Layer 6
cell_2599	Oligodendrocyte_Mature	21	White matter
cell_5285	Oligodendrocyte_Mature	21	White matter
cell_1209	Oligodendrocyte_Mature	21	White matter
cell_5393	Oligodendrocyte_Mature	21	White matter
cell_1486	Oligodendrocyte_Mature	21	White matter
cell_6257	Oligodendrocyte_Mature	21	Layer 6
cell_4133	Oligodendrocyte_Mature	21	White matter
cell_4142	Oligodendrocyte_Mature	21	White matter
cell_6438	Oligodendrocyte_Mature	21	White matter
cell_5391	Oligodendrocyte_Mature	21	White matter
cell_2839	Oligodendrocyte_Mature	21	White matter
cell_2567	Oligodendrocyte_Mature	21	White matter
cell_2473	Oligodendrocyte_Mature	21	Layer 6
cell_4064	Oligodendrocyte_Mature	21	Layer 6
cell_4448	Oligodendrocyte_Mature	21	White matter
cell_3038	Oligodendrocyte_Mature	21	White matter
cell_1236	Oligodendrocyte_Mature	21	White matter
cell_3276	Oligodendrocyte_Mature	21	White matter
cell_4233	Oligodendrocyte_Mature	21	White matter
cell_2996	Oligodendrocyte_Mature	21	White matter
cell_3008	Oligodendrocyte_Mature	21	White matter
cell_1471	Oligodendrocyte_Mature	21	White matter
cell_1509	Oligodendrocyte_Mature	21	White matter
cell_4179	Oligodendrocyte_Mature	21	White matter
cell_2141	Oligodendrocyte_Mature	21	Layer 5
cell_6428	Oligodendrocyte_Mature	21	White matter
cell_4227	Oligodendrocyte_Mature	21	White matter
cell_1156	Oligodendrocyte_Mature	21	White matter
cell_1530	Oligodendrocyte_Mature	21	Ventricle
cell_3055	Oligodendrocyte_Mature	21	White matter
cell_1507	Oligodendrocyte_Mature	21	White matter
cell_2727	Oligodendrocyte_Mature	21	White matter
cell_1358	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_2794	Oligodendrocyte_Mature	21	White matter
cell_4281	Oligodendrocyte_Mature	21	White matter
cell_1276	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_1229	Oligodendrocyte_Mature	21	White matter
cell_5317	Oligodendrocyte_Mature	21	Layer 6
cell_5404	Oligodendrocyte_Mature	21	White matter
cell_1061	Oligodendrocyte_Mature	21	White matter
cell_4956	Oligodendrocyte_Mature	21	Layer 5
cell_4490	Oligodendrocyte_Mature	21	White matter
cell_7644	Oligodendrocyte_Mature	21	White matter
cell_6501	Oligodendrocyte_Mature	21	White matter
cell_1022	Oligodendrocyte_Mature	21	White matter
cell_1227	Oligodendrocyte_Mature	21	White matter
cell_4053	Oligodendrocyte_Mature	21	Layer 6
cell_596	Oligodendrocyte_Mature	21	Layer 4
cell_2632	Oligodendrocyte_Mature	21	White matter
cell_6376	Oligodendrocyte_Mature	21	Layer 6
cell_3045	Oligodendrocyte_Mature	21	White matter
cell_4503	Oligodendrocyte_Mature	21	White matter
cell_1116	Oligodendrocyte_Mature	21	White matter
cell_1213	Oligodendrocyte_Mature	21	White matter
cell_5574	Oligodendrocyte_Mature	21	Hippocampus
cell_984	Oligodendrocyte_Mature	21	Layer 6
cell_3282	Oligodendrocyte_Mature	21	White matter
cell_6444	Oligodendrocyte_Mature	21	White matter
cell_7638	Oligodendrocyte_Mature	21	White matter
cell_3066	Oligodendrocyte_Mature	21	White matter
cell_2816	Oligodendrocyte_Mature	21	White matter
cell_1222	Oligodendrocyte_Mature	21	White matter
cell_4441	Oligodendrocyte_Mature	21	White matter
cell_2687	Oligodendrocyte_Mature	21	White matter
cell_1386	Oligodendrocyte_Mature	21	White matter
cell_982	Oligodendrocyte_Mature	21	White matter
cell_5306	Oligodendrocyte_Mature	21	White matter
cell_1096	Oligodendrocyte_Mature	21	White matter
cell_2910	Oligodendrocyte_Mature	21	White matter
cell_1040	Oligodendrocyte_Mature	21	White matter
cell_5365	Oligodendrocyte_Mature	21	Layer 6
cell_6258	Oligodendrocyte_Mature	21	Layer 6
cell_4176	Oligodendrocyte_Mature	21	White matter
cell_4476	Oligodendrocyte_Mature	21	White matter
cell_3267	Oligodendrocyte_Mature	21	White matter
cell_4497	Oligodendrocyte_Mature	21	White matter
cell_1487	Oligodendrocyte_Mature	21	White matter
cell_6371	Oligodendrocyte_Mature	21	White matter
cell_5374	Oligodendrocyte_Mature	21	White matter
cell_3296	Oligodendrocyte_Mature	21	White matter
cell_3049	Oligodendrocyte_Mature	21	White matter
cell_4187	Oligodendrocyte_Mature	21	Layer 6
cell_1036	Oligodendrocyte_Mature	21	White matter
cell_4198	Oligodendrocyte_Mature	21	White matter
cell_4452	Oligodendrocyte_Mature	21	White matter
cell_2623	Oligodendrocyte_Mature	21	White matter
cell_4178	Oligodendrocyte_Mature	21	White matter
cell_4295	Oligodendrocyte_Mature	21	White matter
cell_1155	Oligodendrocyte_Mature	21	White matter
cell_4467	Oligodendrocyte_Mature	21	White matter
cell_1475	Oligodendrocyte_Mature	21	White matter
cell_1034	Oligodendrocyte_Mature	21	White matter
cell_3293	Oligodendrocyte_Mature	21	White matter
cell_6331	Oligodendrocyte_Mature	21	Layer 6
cell_788	Oligodendrocyte_Mature	21	Layer 4
cell_944	Oligodendrocyte_Mature	21	White matter
cell_3250	Oligodendrocyte_Mature	21	White matter
cell_1039	Oligodendrocyte_Mature	21	Layer 6
cell_1163	Oligodendrocyte_Mature	21	White matter
cell_858	Oligodendrocyte_Mature	21	Layer 6
cell_4241	Oligodendrocyte_Mature	21	White matter
cell_1478	Oligodendrocyte_Mature	21	White matter
cell_3163	Oligodendrocyte_Mature	21	White matter
cell_1349	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_2822	Oligodendrocyte_Mature	21	White matter
cell_4120	Oligodendrocyte_Mature	21	White matter
cell_1043	Oligodendrocyte_Mature	21	White matter
cell_1488	Oligodendrocyte_Mature	21	White matter
cell_966	Oligodendrocyte_Mature	21	White matter
cell_2435	Oligodendrocyte_Mature	21	Layer 6
cell_1037	Oligodendrocyte_Mature	21	White matter
cell_1427	Oligodendrocyte_Mature	21	Internal Capsule Caudoputamen
cell_4472	Oligodendrocyte_Mature	21	White matter
cell_1019	Oligodendrocyte_Mature	21	White matter
cell_1002	Oligodendrocyte_Mature	21	Layer 6
cell_4506	Oligodendrocyte_Mature	21	White matter
cell_930	Oligodendrocyte_Mature	21	White matter
cell_5143	Oligodendrocyte_Mature	21	Layer 6
cell_1150	Oligodendrocyte_Mature	21	White matter
cell_1056	Oligodendrocyte_Mature	21	White matter
cell_1463	Oligodendrocyte_Mature	21	White matter
cell_4480	Oligodendrocyte_Mature	21	White matter
cell_1099	Oligodendrocyte_Mature	21	White matter
cell_2964	Oligodendrocyte_Mature	21	White matter
cell_4501	Oligodendrocyte_Mature	21	White matter
cell_2628	Oligodendrocyte_Mature	21	White matter
cell_6434	Oligodendrocyte_Mature	21	White matter
cell_3262	Oligodendrocyte_Mature	21	White matter
cell_3223	Oligodendrocyte_Mature	21	White matter
cell_2657	Oligodendrocyte_Mature	21	White matter
cell_4445	Oligodendrocyte_Mature	21	White matter
cell_1440	Oligodendrocyte_Mature	21	White matter
cell_1180	Oligodendrocyte_Mature	21	White matter
cell_1501	Oligodendrocyte_Mature	21	White matter
cell_1137	Oligodendrocyte_Mature	21	White matter
cell_7831	Oligodendrocyte_Mature	21	Hippocampus
cell_2930	Oligodendrocyte_Mature	21	White matter
cell_3192	Oligodendrocyte_Mature	21	White matter
cell_1514	Oligodendrocyte_Mature	21	White matter
cell_4484	Oligodendrocyte_Mature	21	White matter
cell_1106	Oligodendrocyte_Mature	21	White matter
cell_2999	Oligodendrocyte_Mature	21	White matter
cell_2925	Oligodendrocyte_Mature	21	White matter
cell_3069	Oligodendrocyte_Mature	21	White matter
cell_3047	Oligodendrocyte_Mature	21	White matter
cell_2206	Oligodendrocyte_Mature	21	Layer 5
cell_4477	Oligodendrocyte_Mature	21	White matter
cell_4102	Oligodendrocyte_Mature	21	White matter
cell_2493	Oligodendrocyte_Mature	21	Layer 6
cell_980	Oligodendrocyte_Mature	21	Layer 6
cell_4239	Oligodendrocyte_Mature	21	White matter
cell_947	Oligodendrocyte_Mature	21	White matter
cell_6380	Oligodendrocyte_Mature	21	White matter
cell_4139	Oligodendrocyte_Mature	21	White matter
cell_1082	Oligodendrocyte_Mature	21	White matter
cell_2605	Oligodendrocyte_Mature	21	White matter
cell_5280	Oligodendrocyte_Mature	21	Layer 6
cell_1159	Oligodendrocyte_Mature	21	White matter
cell_1485	Oligodendrocyte_Mature	21	White matter
cell_5357	Oligodendrocyte_Mature	21	Layer 6
cell_130	Oligodendrocyte_Mature	21	Layer 2-3 lateral
cell_4458	Oligodendrocyte_Mature	21	White matter
cell_2586	Oligodendrocyte_Mature	21	Layer 6
cell_4177	Oligodendrocyte_Mature	21	White matter
cell_2824	Oligodendrocyte_Mature	21	White matter
cell_3249	Oligodendrocyte_Mature	21	White matter
cell_2647	Oligodendrocyte_Mature	21	White matter
cell_2737	Oligodendrocyte_Mature	21	White matter
cell_2841	Oligodendrocyte_Mature	21	White matter
cell_5323	Oligodendrocyte_Mature	21	White matter
cell_3229	Oligodendrocyte_Mature	21	Ventricle
cell_1168	Oligodendrocyte_Mature	21	White matter
cell_1057	Oligodendrocyte_Mature	21	White matter
cell_2699	Oligodendrocyte_Mature	21	White matter
cell_1121	Oligodendrocyte_Mature	21	White matter
cell_2482	Oligodendrocyte_Mature	21	Layer 6
cell_2912	Oligodendrocyte_Mature	21	White matter
cell_1490	Oligodendrocyte_Mature	21	White matter
cell_6399	Oligodendrocyte_Mature	21	Layer 6
cell_2717	Oligodendrocyte_Mature	21	White matter
cell_4196	Oligodendrocyte_Mature	21	White matter
cell_1232	Oligodendrocyte_Mature	21	White matter
cell_1481	Oligodendrocyte_Mature	21	White matter
cell_4224	Oligodendrocyte_Mature	21	White matter
cell_1004	Oligodendrocyte_Mature	21	White matter
cell_1519	Oligodendrocyte_Mature	21	White matter
cell_6446	Oligodendrocyte_Mature	21	White matter
cell_1226	Oligodendrocyte_Mature	21	White matter
cell_5288	Oligodendrocyte_Mature	21	White matter
cell_1474	Oligodendrocyte_Mature	21	White matter
cell_2603	Oligodendrocyte_Mature	21	Layer 6
cell_355	Oligodendrocyte_Mature	21	Layer 2-3 lateral
cell_1505	Oligodendrocyte_Mature	21	White matter
cell_4217	Oligodendrocyte_Mature	21	White matter
cell_1449	Oligodendrocyte_Mature	21	White matter
cell_2598	Oligodendrocyte_Mature	21	Layer 6
cell_2724	Oligodendrocyte_Mature	21	White matter
cell_3044	Oligodendrocyte_Mature	21	White matter
cell_3288	Oligodendrocyte_Mature	21	White matter
cell_3285	Oligodendrocyte_Mature	21	White matter
cell_3075	Oligodendrocyte_Mature	21	White matter
cell_2314	Oligodendrocyte_Mature	21	Layer 6
cell_1101	Oligodendrocyte_Mature	21	White matter
cell_2808	Oligodendrocyte_Mature	21	White matter
